SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost,
43852001,568,-1,349,20170804,6,1,2024.994,0,1898.0944,
43853002,11,-1,346,20170804,6,1,2039.994,0,1912.1544,
43853003,11,-1,344,20170804,6,1,2039.994,0,1912.1544,
43855003,102,-1,314,20170805,6,1,2146.962,0,2171.2942,
43855005,102,-1,285,20170805,6,1,178.5808,0,176.1997,
43856002,389,-1,350,20170806,6,1,2024.994,0,1898.0944,
43857005,533,-1,232,20170807,6,1,28.8404,0,31.7244,
43857007,533,-1,235,20170807,6,1,28.8404,0,31.7244,
43857010,533,-1,215,20170807,6,1,20.1865,0,12.0278,
43868001,478,-1,310,20170810,6,1,2146.962,0,2171.2942,
43879012,569,-1,235,20170816,6,1,28.8404,0,31.7244,
43879025,569,-1,314,20170816,6,1,2146.962,0,2171.2942,
43880006,336,-1,285,20170816,6,1,178.5808,0,176.1997,
43880007,336,-1,275,20170816,6,1,356.898,0,352.1394,
43882001,335,-1,351,20170816,6,1,2024.994,0,1898.0944,
43886008,317,-1,215,20170818,6,1,20.1865,0,12.0278,
43886012,317,-1,276,20170818,6,1,356.898,0,352.1394,
43886013,317,-1,235,20170818,6,1,28.8404,0,31.7244,
43886016,317,-1,253,20170818,6,1,178.5808,0,176.1997,
43888007,136,-1,314,20170818,6,1,2146.962,0,2171.2942,
43889001,661,-1,351,20170819,6,1,2024.994,0,1898.0944,
43890008,354,-1,307,20170819,6,1,722.5949,0,623.8403,
43890009,354,-1,304,20170819,6,1,714.7043,0,617.0281,
43891003,29,-1,351,20170820,6,1,2024.994,0,1898.0944,
44077003,173,-1,232,20170902,6,1,28.8404,0,31.7244,
44077008,173,-1,212,20170902,6,1,20.1865,0,12.0278,
44082001,47,-1,345,20170903,6,1,2039.994,0,1912.1544,
44085011,155,-1,285,20170905,6,1,178.5808,0,176.1997,
44085012,155,-1,275,20170905,6,1,356.898,0,352.1394,
44085013,155,-1,232,20170905,6,1,28.8404,0,31.7244,
44086002,678,-1,292,20170905,6,1,818.7,0,706.811,
44103004,156,-1,232,20170909,6,1,28.8404,0,31.7244,
44104001,498,-1,346,20170910,6,1,2039.994,0,1912.1544,
44104002,498,-1,345,20170910,6,1,2039.994,0,1912.1544,
44111006,460,-1,275,20170911,6,1,356.898,0,352.1394,
44111012,460,-1,285,20170911,6,1,178.5808,0,176.1997,
44111015,460,-1,212,20170911,6,1,20.1865,0,12.0278,
44111019,460,-1,229,20170911,6,1,28.8404,0,31.7244,
44112001,588,-1,344,20170911,6,1,2039.994,0,1912.1544,
44112002,588,-1,347,20170911,6,1,2039.994,0,1912.1544,
44112005,588,-1,345,20170911,6,1,2039.994,0,1912.1544,
44283008,227,-1,279,20170919,6,1,178.5808,0,176.1997,
44283015,227,-1,310,20170919,6,1,2146.962,0,2171.2942,
44288004,514,-1,235,20170922,6,1,28.8404,0,31.7244,
44288008,514,-1,238,20170922,6,1,758.0759,0,747.9682,
44288010,514,-1,220,20170922,6,1,20.1865,0,12.0278,
44288022,514,-1,229,20170922,6,1,28.8404,0,31.7244,
44288033,514,-1,314,20170922,6,1,2146.962,0,2171.2942,
44288034,514,-1,279,20170922,6,1,178.5808,0,176.1997,
44294001,119,-1,296,20170923,6,1,714.7043,0,617.0281,
44294007,119,-1,307,20170923,6,1,722.5949,0,623.8403,
44298003,679,-1,275,20170925,6,1,356.898,0,352.1394,
44298008,679,-1,312,20170925,6,1,2146.962,0,2171.2942,
44298025,679,-1,232,20170925,6,1,28.8404,0,31.7244,
44298026,679,-1,285,20170925,6,1,178.5808,0,176.1997,
44484003,353,-1,219,20171102,6,1,5.7,0,3.3963,
44484004,353,-1,344,20171102,6,1,2039.994,0,1912.1544,
44484005,353,-1,350,20171102,6,1,2024.994,0,1898.0944,
44490002,210,-1,223,20171103,6,1,5.1865,0,5.7052,
44490007,210,-1,232,20171103,6,1,28.8404,0,31.7244,
44495002,11,-1,345,20171105,6,1,2039.994,0,1912.1544,
44495003,11,-1,351,20171105,6,1,2024.994,0,1898.0944,
44496003,191,-1,313,20171106,6,1,2146.962,0,2171.2942,
44496004,191,-1,312,20171106,6,1,2146.962,0,2171.2942,
44496008,191,-1,310,20171106,6,1,2146.962,0,2171.2942,
44497001,208,-1,276,20171106,6,1,356.898,0,352.1394,
44498006,102,-1,276,20171106,6,1,356.898,0,352.1394,
44498009,102,-1,310,20171106,6,1,2146.962,0,2171.2942,
44498010,102,-1,285,20171106,6,1,178.5808,0,176.1997,
44498014,102,-1,314,20171106,6,1,2146.962,0,2171.2942,
44499002,389,-1,345,20171106,6,1,2039.994,0,1912.1544,
44499004,389,-1,219,20171106,6,1,5.7,0,3.3963,
44504005,533,-1,310,20171107,6,1,2146.962,0,2171.2942,
44504008,533,-1,275,20171107,6,1,356.898,0,352.1394,
44504011,533,-1,311,20171107,6,1,2146.962,0,2171.2942,
44504018,533,-1,285,20171107,6,1,178.5808,0,176.1997,
44504023,533,-1,235,20171107,6,1,28.8404,0,31.7244,
44504024,533,-1,220,20171107,6,1,20.1865,0,12.0278,
44504027,533,-1,229,20171107,6,1,28.8404,0,31.7244,
44525024,569,-1,253,20171110,6,1,178.5808,0,176.1997,
44526005,336,-1,253,20171111,6,1,178.5808,0,176.1997,
44526006,336,-1,275,20171111,6,1,356.898,0,352.1394,
44527002,335,-1,344,20171111,6,1,2039.994,0,1912.1544,
44527003,335,-1,219,20171111,6,1,5.7,0,3.3963,
44527004,335,-1,350,20171111,6,1,2024.994,0,1898.0944,
44527005,335,-1,347,20171111,6,1,2039.994,0,1912.1544,
44533004,317,-1,253,20171112,6,1,178.5808,0,176.1997,
44533005,317,-1,275,20171112,6,1,356.898,0,352.1394,
44533006,317,-1,235,20171112,6,1,28.8404,0,31.7244,
44533014,317,-1,276,20171112,6,1,356.898,0,352.1394,
44533015,317,-1,212,20171112,6,1,20.1865,0,12.0278,
44533019,317,-1,229,20171112,6,1,28.8404,0,31.7244,
44534006,354,-1,296,20171113,6,1,714.7043,0,617.0281,
44534009,354,-1,292,20171113,6,1,818.7,0,706.811,
44534012,354,-1,304,20171113,6,1,714.7043,0,617.0281,
44535005,136,-1,253,20171113,6,1,178.5808,0,176.1997,
44535007,136,-1,275,20171113,6,1,356.898,0,352.1394,
44539002,661,-1,219,20171113,6,1,5.7,0,3.3963,
44542001,29,-1,232,20171114,6,1,28.8404,0,31.7244,
44542003,29,-1,219,20171114,6,1,5.7,0,3.3963,
44542004,29,-1,344,20171114,6,1,2039.994,0,1912.1544,
44560001,532,-1,279,20171117,6,1,178.5808,0,176.1997,
44560002,532,-1,241,20171117,6,1,758.0759,0,747.9682,
44744003,173,-1,220,20171120,6,1,20.1865,0,12.0278,
44744014,173,-1,314,20171120,6,1,2146.962,0,2171.2942,
44744015,173,-1,313,20171120,6,1,2146.962,0,2171.2942,
44744020,173,-1,311,20171120,6,1,2146.962,0,2171.2942,
44744022,173,-1,212,20171120,6,1,20.1865,0,12.0278,
44744024,173,-1,285,20171120,6,1,178.5808,0,176.1997,
44746002,47,-1,349,20171121,6,1,2024.994,0,1898.0944,
44746005,47,-1,348,20171121,6,1,2024.994,0,1898.0944,
44746006,47,-1,232,20171121,6,1,28.8404,0,31.7244,
44746007,47,-1,347,20171121,6,1,2039.994,0,1912.1544,
44747008,631,-1,232,20171121,6,1,28.8404,0,31.7244,
44749004,155,-1,229,20171121,6,1,28.8404,0,31.7244,
44749006,155,-1,285,20171121,6,1,178.5808,0,176.1997,
44749014,155,-1,313,20171121,6,1,2146.962,0,2171.2942,
44749019,155,-1,253,20171121,6,1,178.5808,0,176.1997,
44750008,678,-1,288,20171121,6,1,722.5949,0,623.8403,
44750015,678,-1,299,20171121,6,1,809.76,0,699.0928,
44766002,498,-1,344,20171124,6,1,2039.994,0,1912.1544,
44766003,498,-1,219,20171124,6,1,5.7,0,3.3963,
44766004,498,-1,346,20171124,6,1,2039.994,0,1912.1544,
44773015,460,-1,276,20171125,6,1,356.898,0,352.1394,
44773016,460,-1,285,20171125,6,1,178.5808,0,176.1997,
44773017,460,-1,275,20171125,6,1,356.898,0,352.1394,
44773019,460,-1,310,20171125,6,1,2146.962,0,2171.2942,
44773022,460,-1,220,20171125,6,1,20.1865,0,12.0278,
44774007,588,-1,232,20171125,6,1,28.8404,0,31.7244,
44774008,588,-1,220,20171125,6,1,20.1865,0,12.0278,
43662010,227,-1,317,20170707,6,1,874.794,0,884.7083,
43662022,227,-1,316,20170707,6,1,874.794,0,884.7083,
43677003,679,-1,319,20170718,6,1,874.794,0,884.7083,
43677011,679,-1,315,20170718,6,1,874.794,0,884.7083,
43847003,210,-1,319,20170801,6,1,874.794,0,884.7083,
43850002,191,-1,316,20170803,6,1,874.794,0,884.7083,
43850009,191,-1,317,20170803,6,1,874.794,0,884.7083,
43855012,102,-1,316,20170805,6,1,874.794,0,884.7083,
43879019,569,-1,317,20170816,6,1,874.794,0,884.7083,
43886015,317,-1,316,20170818,6,1,874.794,0,884.7083,
43888002,136,-1,316,20170818,6,1,874.794,0,884.7083,
43898006,84,-1,315,20170823,6,1,874.794,0,884.7083,
44077001,173,-1,319,20170902,6,1,874.794,0,884.7083,
44083001,631,-1,319,20170904,6,1,874.794,0,884.7083,
44085017,155,-1,319,20170905,6,1,874.794,0,884.7083,
44111001,460,-1,315,20170911,6,1,874.794,0,884.7083,
44111004,460,-1,317,20170911,6,1,874.794,0,884.7083,
44298006,679,-1,319,20170925,6,1,874.794,0,884.7083,
44298010,679,-1,318,20170925,6,1,874.794,0,884.7083,
44298022,679,-1,317,20170925,6,1,874.794,0,884.7083,
44300001,480,-1,315,20170925,6,1,874.794,0,884.7083,
44496018,191,-1,316,20171106,6,1,874.794,0,884.7083,
44498003,102,-1,316,20171106,6,1,874.794,0,884.7083,
44498012,102,-1,315,20171106,6,1,874.794,0,884.7083,
44504003,533,-1,315,20171107,6,1,874.794,0,884.7083,
44504016,533,-1,319,20171107,6,1,874.794,0,884.7083,
44504026,533,-1,317,20171107,6,1,874.794,0,884.7083,
44533011,317,-1,317,20171112,6,1,874.794,0,884.7083,
44535013,136,-1,317,20171113,6,1,874.794,0,884.7083,
44744025,173,-1,317,20171120,6,1,874.794,0,884.7083,
44765007,156,-1,315,20171124,6,1,874.794,0,884.7083,
44765008,156,-1,319,20171124,6,1,874.794,0,884.7083,
44081001,118,-1,307,20170903,6,1,722.5949,0,623.8403,
44081005,118,-1,296,20170903,6,1,714.7043,0,617.0281,
44081006,118,-1,235,20170903,6,1,28.8404,0,31.7244,
44745002,118,-1,300,20171121,6,1,809.76,0,699.0928,
44745005,118,-1,235,20171121,6,1,28.8404,0,31.7244,
44745008,118,-1,307,20171121,6,1,722.5949,0,623.8403,
44745012,118,-1,293,20171121,6,1,722.5949,0,623.8403,
43661001,442,-1,300,20170705,6,1,809.76,0,699.0928,
43661002,442,-1,296,20170705,6,1,714.7043,0,617.0281,
44282003,442,-1,300,20170919,6,1,809.76,0,699.0928,
44282010,442,-1,299,20170919,6,1,809.76,0,699.0928,
44282012,442,-1,296,20170919,6,1,714.7043,0,617.0281,
43662014,227,-1,270,20170707,6,1,183.9382,0,181.4857,
43662018,227,-1,264,20170707,6,1,183.9382,0,181.4857,
43846004,318,-1,262,20170801,6,1,183.9382,0,181.4857,
43850007,191,-1,270,20170803,6,1,183.9382,0,181.4857,
43855009,102,-1,264,20170805,6,1,183.9382,0,181.4857,
43855011,102,-1,262,20170805,6,1,183.9382,0,181.4857,
43857008,533,-1,262,20170807,6,1,183.9382,0,181.4857,
43886014,317,-1,272,20170818,6,1,183.9382,0,181.4857,
43888004,136,-1,262,20170818,6,1,183.9382,0,181.4857,
43888014,136,-1,264,20170818,6,1,183.9382,0,181.4857,
44111017,460,-1,270,20170911,6,1,183.9382,0,181.4857,
44283003,227,-1,272,20170919,6,1,183.9382,0,181.4857,
44283010,227,-1,264,20170919,6,1,183.9382,0,181.4857,
44283014,227,-1,270,20170919,6,1,183.9382,0,181.4857,
44283024,227,-1,266,20170919,6,1,183.9382,0,181.4857,
44298002,679,-1,270,20170925,6,1,183.9382,0,181.4857,
44298016,679,-1,262,20170925,6,1,183.9382,0,181.4857,
44298020,679,-1,272,20170925,6,1,183.9382,0,181.4857,
44298023,679,-1,264,20170925,6,1,183.9382,0,181.4857,
44486002,318,-1,272,20171103,6,1,183.9382,0,181.4857,
44496006,191,-1,270,20171106,6,1,183.9382,0,181.4857,
44498004,102,-1,262,20171106,6,1,183.9382,0,181.4857,
44504009,533,-1,262,20171107,6,1,183.9382,0,181.4857,
44525004,569,-1,262,20171110,6,1,183.9382,0,181.4857,
44525010,569,-1,264,20171110,6,1,183.9382,0,181.4857,
44526004,336,-1,264,20171111,6,1,183.9382,0,181.4857,
44526011,336,-1,262,20171111,6,1,183.9382,0,181.4857,
44533013,317,-1,264,20171112,6,1,183.9382,0,181.4857,
44535002,136,-1,264,20171113,6,1,183.9382,0,181.4857,
44535006,136,-1,272,20171113,6,1,183.9382,0,181.4857,
44547019,84,-1,264,20171114,6,1,183.9382,0,181.4857,
44765006,156,-1,262,20171124,6,1,183.9382,0,181.4857,
44773005,460,-1,262,20171125,6,1,183.9382,0,181.4857,
44773012,460,-1,272,20171125,6,1,183.9382,0,181.4857,
43680005,491,-1,270,20170718,4,1,183.9382,0,181.4857,
43692002,221,-1,262,20170729,4,1,183.9382,0,181.4857,
43865005,328,-1,262,20170808,4,1,183.9382,0,181.4857,
43892007,167,-1,270,20170820,4,1,183.9382,0,181.4857,
43904009,255,-1,270,20170825,4,1,183.9382,0,181.4857,
43912010,403,-1,270,20170830,4,1,183.9382,0,181.4857,
44090008,417,-1,270,20170906,4,1,183.9382,0,181.4857,
44093002,93,-1,272,20170907,4,1,183.9382,0,181.4857,
44107012,647,-1,264,20170910,4,1,183.9382,0,181.4857,
44107013,647,-1,272,20170910,4,1,183.9382,0,181.4857,
44124010,3,-1,272,20170914,4,1,183.9382,0,181.4857,
44124012,3,-1,270,20170914,4,1,183.9382,0,181.4857,
44299007,203,-1,262,20170925,4,1,183.9382,0,181.4857,
44299012,203,-1,264,20170925,4,1,183.9382,0,181.4857,
44301022,491,-1,264,20170925,4,1,183.9382,0,181.4857,
44314001,166,-1,270,20170928,4,1,183.9382,0,181.4857,
44314006,166,-1,264,20170928,4,1,183.9382,0,181.4857,
44317013,221,-1,264,20170929,4,1,183.9382,0,181.4857,
44509015,328,-1,270,20171108,4,1,183.9382,0,181.4857,
44520005,78,-1,270,20171110,4,1,183.9382,0,181.4857,
44520030,78,-1,272,20171110,4,1,183.9382,0,181.4857,
44521003,240,-1,270,20171110,4,1,183.9382,0,181.4857,
44557009,255,-1,270,20171116,4,1,183.9382,0,181.4857,
44557019,255,-1,272,20171116,4,1,183.9382,0,181.4857,
44564002,403,-1,272,20171118,4,1,183.9382,0,181.4857,
44564020,403,-1,262,20171118,4,1,183.9382,0,181.4857,
44751002,545,-1,264,20171121,4,1,183.9382,0,181.4857,
44755021,273,-1,272,20171122,4,1,183.9382,0,181.4857,
44755025,273,-1,270,20171122,4,1,183.9382,0,181.4857,
44768016,647,-1,270,20171124,4,1,183.9382,0,181.4857,
44768017,647,-1,272,20171124,4,1,183.9382,0,181.4857,
44791010,3,-1,270,20171128,4,1,183.9382,0,181.4857,
43666004,511,-1,317,20170709,4,1,874.794,0,884.7083,
43678010,203,-1,317,20170718,4,1,874.794,0,884.7083,
43678016,203,-1,315,20170718,4,1,874.794,0,884.7083,
43678017,203,-1,316,20170718,4,1,874.794,0,884.7083,
43680009,491,-1,319,20170718,4,1,874.794,0,884.7083,
43691001,292,-1,319,20170728,4,1,874.794,0,884.7083,
43863001,471,-1,319,20170807,4,1,874.794,0,884.7083,
43865001,328,-1,319,20170808,4,1,874.794,0,884.7083,
43872013,240,-1,316,20170813,4,1,874.794,0,884.7083,
43873006,78,-1,316,20170813,4,1,874.794,0,884.7083,
43873014,78,-1,317,20170813,4,1,874.794,0,884.7083,
43896001,256,-1,319,20170822,4,1,874.794,0,884.7083,
43904001,255,-1,317,20170825,4,1,874.794,0,884.7083,
43904006,255,-1,316,20170825,4,1,874.794,0,884.7083,
43904012,255,-1,319,20170825,4,1,874.794,0,884.7083,
43912001,403,-1,317,20170830,4,1,874.794,0,884.7083,
43912008,403,-1,316,20170830,4,1,874.794,0,884.7083,
44092008,273,-1,319,20170907,4,1,874.794,0,884.7083,
44093003,93,-1,317,20170907,4,1,874.794,0,884.7083,
44093004,93,-1,316,20170907,4,1,874.794,0,884.7083,
44099003,473,-1,317,20170908,4,1,874.794,0,884.7083,
44107007,647,-1,317,20170910,4,1,874.794,0,884.7083,
44286001,511,-1,317,20170921,4,1,874.794,0,884.7083,
44299010,203,-1,316,20170925,4,1,874.794,0,884.7083,
44299025,203,-1,317,20170925,4,1,874.794,0,884.7083,
44301025,491,-1,315,20170925,4,1,874.794,0,884.7083,
44315002,292,-1,319,20170928,4,1,874.794,0,884.7083,
44509018,328,-1,315,20171108,4,1,874.794,0,884.7083,
44520013,78,-1,317,20171110,4,1,874.794,0,884.7083,
44521006,240,-1,318,20171110,4,1,874.794,0,884.7083,
44521008,240,-1,316,20171110,4,1,874.794,0,884.7083,
44521017,240,-1,319,20171110,4,1,874.794,0,884.7083,
44521023,240,-1,315,20171110,4,1,874.794,0,884.7083,
44538002,167,-1,319,20171113,4,1,874.794,0,884.7083,
44557006,255,-1,315,20171116,4,1,874.794,0,884.7083,
44557015,255,-1,317,20171116,4,1,874.794,0,884.7083,
44557018,255,-1,319,20171116,4,1,874.794,0,884.7083,
44564012,403,-1,319,20171118,4,1,874.794,0,884.7083,
44564019,403,-1,316,20171118,4,1,874.794,0,884.7083,
44748001,561,-1,318,20171121,4,1,874.794,0,884.7083,
44755008,273,-1,317,20171122,4,1,874.794,0,884.7083,
44755009,273,-1,316,20171122,4,1,874.794,0,884.7083,
44756004,93,-1,317,20171122,4,1,874.794,0,884.7083,
44756009,93,-1,316,20171122,4,1,874.794,0,884.7083,
43678012,203,-1,235,20170718,4,1,28.8404,0,31.7244,
43859001,259,-1,232,20170807,4,1,28.8404,0,31.7244,
43873022,78,-1,235,20170813,4,1,28.8404,0,31.7244,
43873024,78,-1,229,20170813,4,1,28.8404,0,31.7244,
43913003,40,-1,232,20170830,4,1,28.8404,0,31.7244,
44099001,473,-1,235,20170908,4,1,28.8404,0,31.7244,
44107016,647,-1,229,20170910,4,1,28.8404,0,31.7244,
44124003,3,-1,235,20170914,4,1,28.8404,0,31.7244,
44124005,3,-1,229,20170914,4,1,28.8404,0,31.7244,
44127014,608,-1,235,20170915,4,1,28.8404,0,31.7244,
44299003,203,-1,235,20170925,4,1,28.8404,0,31.7244,
44299008,203,-1,232,20170925,4,1,28.8404,0,31.7244,
44301014,491,-1,229,20170925,4,1,28.8404,0,31.7244,
44315003,292,-1,232,20170928,4,1,28.8404,0,31.7244,
44317027,221,-1,235,20170929,4,1,28.8404,0,31.7244,
44538015,167,-1,232,20171113,4,1,28.8404,0,31.7244,
44538032,167,-1,235,20171113,4,1,28.8404,0,31.7244,
44544011,312,-1,229,20171114,4,1,28.8404,0,31.7244,
44545002,256,-1,232,20171114,4,1,28.8404,0,31.7244,
44551004,385,-1,232,20171115,4,1,28.8404,0,31.7244,
44564005,403,-1,229,20171118,4,1,28.8404,0,31.7244,
44564009,403,-1,235,20171118,4,1,28.8404,0,31.7244,
44754004,417,-1,229,20171122,4,1,28.8404,0,31.7244,
44756003,93,-1,235,20171122,4,1,28.8404,0,31.7244,
44768021,647,-1,229,20171124,4,1,28.8404,0,31.7244,
44770005,365,-1,232,20171125,4,1,28.8404,0,31.7244,
44776012,187,-1,229,20171125,4,1,28.8404,0,31.7244,
44783005,648,-1,235,20171126,4,1,28.8404,0,31.7244,
44787013,75,-1,229,20171127,4,1,28.8404,0,31.7244,
43666003,511,-1,275,20170709,4,1,356.898,0,352.1394,
43872009,240,-1,275,20170813,4,1,356.898,0,352.1394,
43904003,255,-1,275,20170825,4,1,356.898,0,352.1394,
44107015,647,-1,276,20170910,4,1,356.898,0,352.1394,
44314008,166,-1,276,20170928,4,1,356.898,0,352.1394,
44314018,166,-1,275,20170928,4,1,356.898,0,352.1394,
44520017,78,-1,276,20171110,4,1,356.898,0,352.1394,
44521011,240,-1,275,20171110,4,1,356.898,0,352.1394,
44564018,403,-1,275,20171118,4,1,356.898,0,352.1394,
44753001,96,-1,275,20171122,4,1,356.898,0,352.1394,
44754012,417,-1,275,20171122,4,1,356.898,0,352.1394,
44756006,93,-1,276,20171122,4,1,356.898,0,352.1394,
44760004,473,-1,275,20171123,4,1,356.898,0,352.1394,
44768019,647,-1,276,20171124,4,1,356.898,0,352.1394,
44791004,3,-1,275,20171128,4,1,356.898,0,352.1394,
43678019,203,-1,212,20170718,4,1,20.1865,0,12.0278,
43680006,491,-1,220,20170718,4,1,20.1865,0,12.0278,
43872002,240,-1,215,20170813,4,1,20.1865,0,12.0278,
43901003,385,-1,220,20170824,4,1,20.1865,0,12.0278,
43906012,309,-1,215,20170826,4,1,20.1865,0,12.0278,
43912014,403,-1,215,20170830,4,1,20.1865,0,12.0278,
43913006,40,-1,215,20170830,4,1,20.1865,0,12.0278,
44091003,545,-1,220,20170907,4,1,20.1865,0,12.0278,
44093009,93,-1,220,20170907,4,1,20.1865,0,12.0278,
44107019,647,-1,220,20170910,4,1,20.1865,0,12.0278,
44107021,647,-1,215,20170910,4,1,20.1865,0,12.0278,
44115005,366,-1,215,20170912,4,1,20.1865,0,12.0278,
44120001,75,-1,212,20170913,4,1,20.1865,0,12.0278,
44120013,75,-1,220,20170913,4,1,20.1865,0,12.0278,
44124008,3,-1,220,20170914,4,1,20.1865,0,12.0278,
44124014,3,-1,212,20170914,4,1,20.1865,0,12.0278,
44127005,608,-1,212,20170915,4,1,20.1865,0,12.0278,
44127008,608,-1,215,20170915,4,1,20.1865,0,12.0278,
44299004,203,-1,212,20170925,4,1,20.1865,0,12.0278,
44301006,491,-1,215,20170925,4,1,20.1865,0,12.0278,
44301016,491,-1,220,20170925,4,1,20.1865,0,12.0278,
44538033,167,-1,212,20171113,4,1,20.1865,0,12.0278,
44544006,312,-1,212,20171114,4,1,20.1865,0,12.0278,
44566002,40,-1,215,20171118,4,1,20.1865,0,12.0278,
44754011,417,-1,212,20171122,4,1,20.1865,0,12.0278,
44755006,273,-1,215,20171122,4,1,20.1865,0,12.0278,
44756010,93,-1,212,20171122,4,1,20.1865,0,12.0278,
44756015,93,-1,215,20171122,4,1,20.1865,0,12.0278,
44787005,75,-1,215,20171127,4,1,20.1865,0,12.0278,
44787016,75,-1,212,20171127,4,1,20.1865,0,12.0278,
44791008,3,-1,215,20171128,4,1,20.1865,0,12.0278,
43666002,511,-1,314,20170709,4,1,2146.962,0,2171.2942,
43689004,166,-1,314,20170726,4,1,2146.962,0,2171.2942,
43689010,166,-1,253,20170726,4,1,178.5808,0,176.1997,
43692022,221,-1,253,20170729,4,1,178.5808,0,176.1997,
43863002,471,-1,223,20170807,4,1,5.1865,0,5.7052,
43864002,384,-1,304,20170807,4,1,714.7043,0,617.0281,
43864006,384,-1,307,20170807,4,1,722.5949,0,623.8403,
43864009,384,-1,300,20170807,4,1,809.76,0,699.0928,
43865003,328,-1,314,20170808,4,1,2146.962,0,2171.2942,
43865010,328,-1,285,20170808,4,1,178.5808,0,176.1997,
43872010,240,-1,285,20170813,4,1,178.5808,0,176.1997,
43872011,240,-1,314,20170813,4,1,2146.962,0,2171.2942,
43873007,78,-1,285,20170813,4,1,178.5808,0,176.1997,
43897013,312,-1,347,20170823,4,1,2039.994,0,1912.1544,
43901005,385,-1,349,20170824,4,1,2024.994,0,1898.0944,
43904010,255,-1,285,20170825,4,1,178.5808,0,176.1997,
43906004,309,-1,351,20170826,4,1,2024.994,0,1898.0944,
43906008,309,-1,345,20170826,4,1,2039.994,0,1912.1544,
43906010,309,-1,346,20170826,4,1,2039.994,0,1912.1544,
43912013,403,-1,314,20170830,4,1,2146.962,0,2171.2942,
43912015,403,-1,285,20170830,4,1,178.5808,0,176.1997,
43913004,40,-1,345,20170830,4,1,2039.994,0,1912.1544,
44093016,93,-1,285,20170907,4,1,178.5808,0,176.1997,
44095006,581,-1,296,20170907,4,1,714.7043,0,617.0281,
44095007,581,-1,292,20170907,4,1,818.7,0,706.811,
44095008,581,-1,307,20170907,4,1,722.5949,0,623.8403,
44107010,647,-1,310,20170910,4,1,2146.962,0,2171.2942,
44113011,187,-1,296,20170912,4,1,714.7043,0,617.0281,
44113013,187,-1,307,20170912,4,1,722.5949,0,623.8403,
44113015,187,-1,293,20170912,4,1,722.5949,0,623.8403,
44115002,366,-1,304,20170912,4,1,714.7043,0,617.0281,
44115003,366,-1,296,20170912,4,1,714.7043,0,617.0281,
44115010,366,-1,307,20170912,4,1,722.5949,0,623.8403,
44120004,75,-1,293,20170913,4,1,722.5949,0,623.8403,
44120009,75,-1,307,20170913,4,1,722.5949,0,623.8403,
44120011,75,-1,296,20170913,4,1,714.7043,0,617.0281,
44124006,3,-1,253,20170914,4,1,178.5808,0,176.1997,
44124007,3,-1,314,20170914,4,1,2146.962,0,2171.2942,
44127002,608,-1,307,20170915,4,1,722.5949,0,623.8403,
44286002,511,-1,314,20170921,4,1,2146.962,0,2171.2942,
44299024,203,-1,285,20170925,4,1,178.5808,0,176.1997,
44301009,491,-1,313,20170925,4,1,2146.962,0,2171.2942,
44301013,491,-1,314,20170925,4,1,2146.962,0,2171.2942,
44301021,491,-1,310,20170925,4,1,2146.962,0,2171.2942,
44301023,491,-1,285,20170925,4,1,178.5808,0,176.1997,
44314015,166,-1,241,20170928,4,1,758.0759,0,747.9682,
44314017,166,-1,279,20170928,4,1,178.5808,0,176.1997,
44317005,221,-1,314,20170929,4,1,2146.962,0,2171.2942,
44481005,492,-1,345,20171101,4,1,2039.994,0,1912.1544,
44505001,384,-1,292,20171107,4,1,818.7,0,706.811,
44505005,384,-1,300,20171107,4,1,809.76,0,699.0928,
44505006,384,-1,293,20171107,4,1,722.5949,0,623.8403,
44509019,328,-1,312,20171108,4,1,2146.962,0,2171.2942,
44520018,78,-1,279,20171110,4,1,178.5808,0,176.1997,
44521007,240,-1,223,20171110,4,1,5.1865,0,5.7052,
44521018,240,-1,314,20171110,4,1,2146.962,0,2171.2942,
44538009,167,-1,313,20171113,4,1,2146.962,0,2171.2942,
44544002,312,-1,219,20171114,4,1,5.7,0,3.3963,
44544004,312,-1,296,20171114,4,1,714.7043,0,617.0281,
44556002,309,-1,296,20171116,4,1,714.7043,0,617.0281,
44556004,309,-1,292,20171116,4,1,818.7,0,706.811,
44556010,309,-1,219,20171116,4,1,5.7,0,3.3963,
44557004,255,-1,311,20171116,4,1,2146.962,0,2171.2942,
44557007,255,-1,313,20171116,4,1,2146.962,0,2171.2942,
44557012,255,-1,253,20171116,4,1,178.5808,0,176.1997,
44564010,403,-1,313,20171118,4,1,2146.962,0,2171.2942,
44564011,403,-1,310,20171118,4,1,2146.962,0,2171.2942,
44564021,403,-1,311,20171118,4,1,2146.962,0,2171.2942,
44566001,40,-1,296,20171118,4,1,714.7043,0,617.0281,
44566010,40,-1,223,20171118,4,1,5.1865,0,5.7052,
44566012,40,-1,307,20171118,4,1,722.5949,0,623.8403,
44751003,545,-1,253,20171121,4,1,178.5808,0,176.1997,
44752005,114,-1,223,20171121,4,1,5.1865,0,5.7052,
44755004,273,-1,312,20171122,4,1,2146.962,0,2171.2942,
44755018,273,-1,313,20171122,4,1,2146.962,0,2171.2942,
44755022,273,-1,223,20171122,4,1,5.1865,0,5.7052,
44755024,273,-1,311,20171122,4,1,2146.962,0,2171.2942,
